
time;ax;ay;az;wx;wy;wz;
174,672225;-5,4414;1,8402;0,3068;-0,0153;0,0780;0,1833;
174,772476;-1,7402;-6,1852;-2,6526;-0,2657;-0,1956;0,2529;
174,872358;-3,9705;0,5830;0,1362;0,3073;-0,2469;0,5913;
174,972348;0,5484;-2,1892;-0,8205;-0,1717;0,0499;0,0269;
175,072699;1,9371;-1,0481;-2,2850;0,0776;-0,0099;-0,1857;
175,172690;-1,3062;-0,2850;0,0177;-0,0727;-0,1321;0,1148;
175,273299;3,4956;-1,5033;-0,5070;-0,0336;0,2161;-0,4129;
175,373446;-0,3648;2,0786;2,1603;0,1851;0,1086;-0,1124;
175,473506;0,5343;1,3138;-0,3529;-0,0018;-0,1223;-0,0745;
175,573579;-0,5088;-0,2796;-0,7687;-0,0018;-0,0808;-0,0977;
175,674087;-1,0626;-2,1506;-1,4551;-0,1765;-0,1235;0,1759;
175,774155;0,5052;-0,1708;0,7287;0,0055;0,0279;-0,0293;
175,874693;1,2932;-1,2490;-0,3495;-0,0776;-0,0564;-0,1710;
175,974843;-0,0335;1,5334;1,2177;0,1216;0,0133;-0,0134;
176,074694;-0,0015;0,2375;0,5816;-0,0385;0,0255;-0,0086;
176,175034;0,2777;-1,9706;-0,8757;-0,1093;0,0035;-0,0037;
176,275255;0,0173;-1,0338;0,5252;-0,0226;0,0121;-0,0012;
176,375215;-0,8199;-1,5167;-1,2332;-0,0959;-0,0612;0,0159;
176,475506;0,0019;0,6687;-0,3010;-0,0116;0,0304;-0,0171;
176,575900;0,9368;-5,3441;-5,1802;-0,1961;-0,0845;-0,0318;
176,676437;-0,7271;-1,2905;-1,6514;-0,1680;0,0512;-0,0574;
176,776899;0,1980;2,0846;3,4762;0,0006;-0,0173;0,1881;
176,877036;0,8512;-0,2392;1,0189;0,3109;0,1330;-0,0550;
176,976841;-2,9775;0,3842;0,9877;0,1448;-0,0038;0,1979;
177,077444;-2,0113;-2,6176;-2,9425;-0,1313;-0,1419;-0,2663;
177,177359;-0,4696;-0,7351;-1,5304;-0,1533;-0,1248;0,0880;
177,277611;0,4243;-1,0619;-1,3442;-0,0593;-0,0221;0,0342;
177,378411;-1,4787;-0,8855;-0,5727;-0,0580;-0,0991;0,0782;
177,478025;0,0057;-1,0368;-0,2001;-0,1069;-0,0783;0,0977;
177,578203;-0,3258;-0,3606;0,9807;-0,0031;0,0157;0,0855;
177,678066;0,8869;-0,8725;0,1259;0,0312;0,0670;-0,0220;
177,778462;-0,4263;-0,3580;0,3190;0,0458;0,0389;0,0464;
177,878315;-0,4231;0,4459;1,0858;0,0043;0,0157;0,0281;
177,978791;1,1521;-1,0468;-0,4505;-0,0495;-0,0038;0,0525;
178,078946;0,1899;1,1048;1,8930;0,1228;0,1269;-0,0709;
178,180058;0,3703;0,4560;1,0163;0,1436;-0,0014;0,0696;
178,279748;0,4114;0,0898;0,6128;0,0922;0,0719;-0,0648;
178,379832;-0,0250;0,7686;1,3341;-0,0079;-0,0148;0,0574;
178,479913;-0,7285;-1,2789;-0,6083;-0,0959;-0,1052;0,0831;
178,583019;0,7917;0,8749;1,0411;-0,0189;0,0231;0,0159;
178,683119;-0,5499;0,8602;0,9631;-0,0421;-0,0551;-0,0073;
178,783539;-0,5815;0,1163;-0,4744;-0,0055;-0,0466;-0,0208;
178,884337;0,7405;-0,7342;-1,1522;-0,0910;-0,0111;-0,0977;
178,983661;-0,7904;-0,9492;-1,0783;0,0006;-0,0454;-0,0195;
179,083912;-1,7943;0,0443;-0,5055;0,1106;-0,0625;0,0391;
179,187136;0,2079;0,2510;0,2898;0,1497;0,1746;-0,0538;
179,287124;1,7422;4,4886;4,5838;0,2083;0,1184;-0,3225;
179,388260;-4,0364;3,0456;0,6747;0,2034;-0,1455;0,1808;
179,487896;-0,4903;1,6807;2,0306;-0,1081;0,0023;0,5107;
179,587977;0,5476;-1,8412;-1,7387;-0,0312;-0,1162;-0,0525;
179,689086;0,8355;-1,9828;-1,0550;-0,0299;0,0231;0,0562;
179,788597;-0,5009;0,3599;1,5729;0,0739;0,0683;0,1478;
179,889211;-0,3368;1,5218;1,3055;0,0360;-0,0026;0,0757;
179,990634;-0,0099;1,0076;0,7992;-0,0018;-0,0160;0,0623;
180,089634;-0,0923;-0,2644;-0,3912;0,0287;0,0279;0,0073;
180,189802;-0,1428;0,2061;1,1557;0,1118;0,0707;0,0660;
180,290095;-0,8007;-0,3647;-0,1377;-0,0629;0,0060;0,0464;
180,390764;0,0106;0,1224;0,1318;-0,0250;0,0426;-0,0599;
180,490723;0,4640;1,6358;1,2164;0,0421;0,0011;-0,0525;
180,590851;0,1850;0,1898;-0,3609;-0,0250;-0,0050;-0,0318;
180,691194;-0,6526;-2,1785;-1,6012;-0,0935;-0,0808;0,0281;
180,793225;0,3801;-0,4611;-1,0673;-0,0446;-0,0063;-0,1063;
180,893379;-0,5134;-0,9427;-1,3647;-0,1472;-0,0466;0,0269;
180,994701;-0,3194;1,5776;0,2467;0,0800;-0,0344;-0,1625;
181,094395;0,9650;1,5947;0,5969;0,0446;0,0084;-0,0330;
181,194277;-0,6258;-1,2475;-0,9479;-0,0996;-0,0502;0,0867;
181,295066;-0,1232;2,2692;2,1462;0,0263;0,0377;0,0623;
181,395048;-1,0557;-0,9685;-1,8854;-0,0812;-0,1797;0,0049;
181,495564;1,2750;1,0758;0,2795;0,1936;0,0353;-0,1112;
181,595570;-0,3772;-0,6424;-0,8929;-0,0287;-0,1187;-0,0220;
181,696033;-0,0716;0,4124;-0,5844;0,0409;-0,1040;-0,0098;
181,796115;1,3844;0,0290;0,8160;0,0250;0,0512;-0,0757;
181,897296;-0,3741;0,5158;0,1090;0,0214;-0,0136;0,0073;
181,996201;0,4515;-0,0459;0,9700;0,0177;0,0047;-0,0232;
182,096640;1,6953;-0,0168;0,7380;-0,0593;-0,0124;-0,1234;
182,197295;0,3944;-0,7795;-0,1310;-0,0055;-0,0429;-0,0599;
182,297000;0,5138;-1,4016;0,1943;-0,0128;-0,0148;-0,1124;
182,397243;0,1195;-0,3961;1,4621;0,0666;0,0206;0,0525;
182,497188;0,7544;0,1748;2,1804;0,0263;-0,0014;-0,0147;
182,597469;0,2769;-1,0074;1,5467;0,0825;-0,0050;0,0257;
182,697747;-0,0078;0,0202;1,3082;0,0189;0,0438;0,0684;
182,797763;0,2575;-0,4921;0,9694;0,0360;0,0047;0,0147;
182,898093;0,2834;-1,4225;0,4599;-0,0861;0,0145;0,0171;
182,998233;-0,0387;1,2236;2,3555;0,0116;0,0817;0,0562;
183,098606;0,5921;1,4303;2,3080;0,0654;0,0683;-0,0354;
183,198681;0,6198;-0,6215;0,8730;0,0153;0,1074;0,0440;
183,299263;-0,5538;-0,5282;0,8224;0,0727;0,0108;0,0684;
183,399356;0,5283;-1,3172;0,4689;-0,0018;-0,0221;-0,0586;
183,499695;0,1501;0,6195;1,0946;-0,0153;0,0231;-0,0037;
183,599681;0,0267;-0,9500;-0,1778;-0,0678;-0,0564;0,0354;
183,700178;1,2379;-1,4439;0,0962;-0,0226;-0,0002;-0,0892;
183,802703;-0,1868;-0,7943;0,5999;-0,0189;-0,0246;0,0195;
183,902836;0,5600;-0,8437;1,2434;0,0507;0,0182;-0,0098;
184,003264;-0,0643;-1,6256;0,0593;-0,0079;-0,0625;0,0183;
184,103306;0,2336;-0,3562;1,3110;0,0385;-0,0417;-0,0757;
184,203503;0,5473;0,8888;0,5493;-0,0018;0,0182;-0,0403;
184,304073;-0,0451;0,3984;-0,6210;-0,0202;-0,0515;-0,0281;
184,404280;0,1615;-0,1374;-0,1366;-0,0470;0,0145;0,0012;
184,505083;-0,0384;-0,1295;-0,4518;-0,0287;-0,0136;-0,0489;
184,604740;-0,1027;0,5216;-0,3794;-0,0336;-0,0099;0,0244;
184,704842;-0,1418;-0,1612;-0,5019;-0,0935;-0,0197;0,0244;
184,804860;0,5037;0,0382;0,1321;0,0531;0,0585;-0,0159;
184,906638;-0,4412;-0,5630;-0,7896;-0,0250;-0,0490;-0,0122;
185,008556;-0,2007;-0,1803;-0,2826;-0,0250;0,0047;0,0269;
185,109056;0,1805;0,3004;0,0104;0,0116;-0,0038;-0,0049;
185,210143;-0,4627;1,9310;2,3056;0,2388;0,0805;-0,0220;
185,308981;-0,3434;1,7735;-0,6192;0,1240;-0,1028;-0,0367;
185,408854;1,2073;-0,0958;-0,9083;0,0312;0,0695;-0,1576;
185,508938;-1,4487;0,0259;-0,5640;0,1619;-0,0136;0,0037;
185,609492;-0,9459;-0,3555;-0,7411;-0,0641;0,0243;0,0391;
185,709773;1,3693;-2,0639;0,4388;-0,2999;0,1636;0,0208;
185,810710;-0,0431;2,0514;1,8171;-0,1118;0,1184;0,1967;
185,910614;0,5243;0,9514;-1,6781;-0,3757;-0,0356;0,0709;
186,010746;-0,1725;3,7635;3,6658;0,2083;-0,1150;-0,0122;
186,111131;-0,4360;-0,8240;-0,7744;0,1936;0,0573;-0,0733;
186,211111;-0,1729;-0,9497;-1,7576;0,2242;0,0585;-0,1381;
186,311439;-0,3567;-2,1252;-2,4858;0,0140;0,0939;-0,0916;
186,412090;-0,4947;1,3694;-1,7216;0,1436;-0,0515;-0,0354;
186,511412;-0,7280;0,9605;-0,0547;-0,1252;-0,0087;0,0733;
186,612281;-1,0688;0,3186;-1,1435;-0,0421;-0,0515;0,0819;
186,712981;-0,1652;1,4721;-0,0721;0,0678;0,0463;-0,0538;
186,812601;-1,7566;-0,4534;-1,7487;-0,0556;-0,0087;0,0525;
186,912910;-0,5601;0,5110;-1,6347;0,0092;0,0133;-0,0318;
187,014000;-0,5916;1,0287;-1,1199;0,0226;0,0304;0,0440;
187,113771;-0,6510;1,0048;-0,8601;0,0238;0,0096;0,0122;
187,214156;-0,5834;0,2149;-1,4800;-0,0519;-0,0429;0,0147;
187,313711;-0,2628;0,3983;-2,1318;-0,0214;-0,0331;-0,0330;
187,413919;-0,0962;0,0108;-1,5988;-0,0470;-0,0063;-0,0464;
187,514220;-1,1906;0,7202;-0,9581;-0,0140;-0,0002;0,0086;
187,614546;-0,0962;0,8170;-0,9497;-0,0006;0,0170;0,0122;
187,714609;-0,0219;0,5093;-1,1573;-0,0312;-0,0344;-0,0501;
187,815051;-0,1308;1,1099;-0,4520;0,0067;-0,0099;-0,0672;
187,914677;-0,3394;0,9587;-0,3249;-0,0104;0,0157;0,0061;
188,015013;-0,9870;0,7586;-0,3664;0,0654;-0,0173;0,0635;
188,115326;-0,9144;-0,3552;-0,9436;0,0104;-0,0356;0,0367;
188,215320;0,1066;-0,1950;-0,2466;0,0226;0,0377;0,0269;
188,315405;0,0336;2,0308;0,3095;0,0067;0,0279;0,0648;
188,415622;-0,4983;-0,7905;0,2396;0,1106;-0,0845;0,0195;
188,515452;0,3921;0,6296;0,1303;0,0006;-0,0136;-0,0586;
188,616179;-0,2459;-2,3071;-0,4657;0,0580;-0,0637;-0,0562;
188,716701;-1,7447;1,5325;1,1726;0,0727;-0,0221;0,1173;
188,816179;-0,4069;1,3161;3,8139;0,2486;-0,2176;0,0611;
188,915971;-0,2545;-1,8260;-0,3641;0,0263;0,0047;-0,0171;
189,017249;0,1992;2,3846;3,2614;0,0275;0,1306;0,0159;
189,117296;-3,3980;-4,0886;-0,7408;-0,1093;-0,0979;0,1368;
189,217224;0,5885;-0,5968;0,8605;0,2792;-0,1492;-0,1258;
189,317634;-0,7361;-0,0659;-0,3080;-0,0715;-0,0234;0,0318;
189,418645;-0,3974;-0,6765;-0,2123;0,0104;-0,0405;-0,0464;
189,518933;-0,8840;-0,0201;-0,3934;-0,0495;-0,0160;0,0489;
189,619167;-0,4166;-0,7708;-1,3455;-0,0336;-0,0307;-0,0159;
189,719239;0,4532;0,7251;0,4179;0,0825;0,0218;-0,0440;
189,819381;0,0041;0,1585;-0,4389;-0,0470;0,0231;-0,0208;
189,920865;0,3535;-0,4199;-0,9457;-0,0324;-0,0087;-0,0037;
190,020083;-0,1508;-0,0864;0,7478;0,0483;0,0267;0,0183;
190,120386;0,3180;-0,7383;-0,1477;-0,0153;-0,0087;-0,0965;
190,223281;-0,7824;2,0423;1,9299;-0,0385;0,0499;0,1222;
190,323601;-0,9444;-1,2431;-0,0800;0,0055;0,0402;0,1625;
190,423423;-1,0572;0,2394;1,0516;0,0446;0,1049;0,1393;
190,523726;0,1952;-0,7929;0,1827;0,0409;-0,0295;0,1051;
190,624112;0,6166;0,4657;0,4322;0,0104;0,1306;-0,0464;
190,724793;-0,4108;0,7584;0,6319;-0,0189;-0,0038;0,0648;
190,824356;-0,3779;-1,4556;-0,9961;-0,0983;0,0389;0,1075;
190,924784;0,7078;-0,4291;-0,1714;-0,0250;0,0231;0,0330;
191,024951;-0,3522;-0,4428;-0,6177;-0,0739;-0,0148;-0,0049;
191,125045;1,2548;0,2948;0,7459;0,0874;0,0585;-0,0525;
191,225103;0,3390;0,6160;-0,0808;-0,0409;-0,0319;0,0073;
191,327792;0,7025;-0,1670;0,1975;-0,0067;0,0218;-0,0794;
191,427641;-0,1608;-0,8636;-0,5668;-0,0458;-0,0246;-0,0696;
191,527808;0,1594;-0,8733;-0,2056;-0,0055;-0,0637;0,0220;
191,628077;-0,3152;-1,0995;-0,1278;-0,0641;0,0316;0,0965;
191,728130;0,6996;0,0969;0,5530;-0,0031;0,0670;-0,0525;
191,830056;0,7171;-0,1330;-0,4363;-0,0214;-0,0661;-0,0379;
191,929291;-0,0728;-0,3182;0,7313;0,0641;0,0194;0,0342;
192,030578;-0,1062;-0,7183;-0,0676;0,0287;-0,0441;-0,0147;
192,129708;-0,3904;0,1008;0,3374;0,0519;-0,0551;-0,0061;
192,230784;1,1519;0,3618;2,1520;0,0764;0,1257;0,0037;
192,330722;-0,3834;-0,7228;-0,1030;-0,0702;-0,0490;-0,0525;
192,430550;-0,3174;0,1224;0,3337;-0,0189;-0,0466;0,0086;
192,530598;0,9954;-0,0325;0,7124;0,0470;0,0255;-0,0635;
192,630889;0,7316;-0,8069;-0,1605;-0,0031;0,0279;-0,0086;
192,730988;0,0056;-0,4177;0,6727;0,0275;0,0536;-0,0134;
192,831042;0,0032;-1,5529;0,0479;-0,0580;-0,0246;-0,0012;
192,931555;-0,4062;-0,7321;-0,2056;0,0018;-0,0050;0,0574;
193,031865;0,8520;-0,6391;-0,0723;-0,0226;0,0145;-0,0220;
193,132071;0,5101;0,9271;0,1159;0,0031;-0,0160;0,0012;
193,231986;0,6489;0,9479;0,3789;0,0800;0,0157;0,0367;
193,332501;0,7648;-0,2019;1,0062;0,0678;0,0609;0,0122;
193,432523;0,3730;0,3439;0,9779;0,0629;0,0304;0,0843;
193,532775;0,0877;-0,9471;0,2111;0,0031;0,0426;0,0122;
193,632896;0,0219;-1,0460;-0,0858;-0,0409;-0,0673;0,0183;
193,732853;0,0957;0,4338;-0,1485;-0,0250;-0,0221;0,0648;
193,833306;0,8409;-0,3792;-0,6517;-0,0666;0,0157;-0,0452;
193,933900;-0,0203;0,9879;0,2651;-0,0373;-0,0099;0,0623;
194,033731;0,2633;-0,0720;-0,0931;-0,0055;-0,0417;-0,0489;
194,133489;-1,1450;-1,1204;-0,7134;-0,0605;-0,0490;0,0489;
194,234314;0,4970;-0,3503;-0,4110;-0,0531;0,0072;-0,0342;
194,334439;0,2504;0,9263;0,7923;0,0886;-0,0392;0,0220;
194,435354;0,1808;0,4002;1,4850;0,1252;0,0060;0,0318;
194,536256;-0,3858;0,3707;1,5062;0,0324;0,0072;0,0550;
194,637312;0,3030;-1,1739;-0,4578;-0,0605;0,0328;-0,0428;
194,738224;-0,2546;-0,0574;0,7361;0,0031;0,0133;0,0672;
194,838812;0,6824;0,1048;0,4262;0,0250;-0,0124;-0,0073;
194,938153;0,7387;-0,9005;-0,3616;0,0079;-0,0808;-0,0843;
195,038766;-0,2624;-1,1114;-0,1329;0,0092;-0,0661;-0,0318;
195,139236;0,6199;0,2610;0,2367;0,0189;-0,0002;0,0110;
195,238642;0,6239;-1,0441;-0,2586;-0,0177;-0,0307;-0,0611;
195,339566;-0,2584;-1,8792;-1,4597;-0,1057;-0,1040;-0,0257;
195,439337;0,8125;-0,1987;0,0704;0,0434;0,0182;-0,0134;
195,539151;0,9541;-1,4258;-0,2680;0,0018;0,0170;-0,0635;
195,639332;0,6700;-0,5959;0,4703;0,0067;-0,0124;-0,0403;
195,740187;0,4010;-0,7974;0,4133;-0,0470;0,0108;-0,0367;
195,839629;-0,6408;-1,0986;-0,2194;-0,0910;-0,1101;0,1075;
195,939941;1,0082;-0,6055;1,2181;0,0006;0,0683;0,1197;
196,040091;1,5141;0,8408;2,6820;0,0605;0,0988;-0,0195;
196,140400;1,5245;0,8969;1,0978;0,0189;0,0475;-0,0501;
196,240867;-0,8885;-4,6887;-0,7018;-0,2462;-0,1810;0,2114;
196,340970;1,9251;-1,2713;0,9386;-0,0739;0,0463;0,0342;
196,440849;0,7052;-1,5196;1,9125;0,0373;-0,0405;-0,0147;
196,541258;1,1915;0,7523;2,1335;0,0092;0,0047;-0,0281;
196,641378;0,5781;-0,3515;1,0428;-0,0031;-0,0221;0,0367;
196,742400;0,5917;0,4745;1,3395;-0,0776;0,0035;0,0513;
196,843014;0,0284;1,4279;2,4266;-0,0116;0,0194;0,0147;
196,943309;0,5196;-0,3081;0,0950;-0,0348;-0,0417;0,0171;
197,043622;0,9005;-0,5883;0,9941;0,0140;0,0292;-0,0195;
197,143816;-1,3647;-0,8442;-0,8324;-0,1228;-0,0783;0,0574;
197,243831;1,0039;0,5583;0,4303;0,0067;0,0438;-0,0403;
197,344192;0,6467;-1,1572;-0,8568;-0,0470;-0,0686;-0,0525;
197,447342;0,2339;0,2800;0,2586;0,0055;0,0341;0,0379;
197,547035;0,3205;-0,6454;0,1913;0,0470;0,0341;0,0171;
197,647296;-0,2389;-0,0271;0,3164;0,0018;0,0279;0,0464;
197,747481;0,1416;-1,1124;-0,3994;0,0079;0,0170;-0,0354;
197,847814;-0,5209;-0,7475;0,5139;-0,0128;-0,0551;0,0501;
197,948208;-0,2971;-0,5973;0,2887;-0,0373;0,0072;0,0684;
198,048504;0,2476;0,0939;-0,1469;0,0043;0,0170;-0,0342;
198,148856;-0,0307;0,5133;0,2940;-0,0055;0,0365;-0,0147;
198,248887;0,5978;0,6070;0,7300;0,0678;0,0316;-0,0684;
198,348924;0,0733;0,5466;0,7023;0,0629;0,0218;0,0061;
198,448996;-0,1897;0,1880;-0,1921;0,0067;-0,0258;-0,0024;
198,549272;0,2759;0,6403;0,4456;0,0947;0,0377;0,0061;
198,649275;0,0292;-0,0877;-0,0917;-0,0018;0,0597;0,0440;
198,749519;0,1780;0,1182;0,2959;-0,0104;0,0597;0,0440;
198,849967;-0,2606;0,9892;0,2280;0,0153;-0,0148;-0,0586;
198,950220;0,4690;0,6236;0,6032;0,0238;0,0096;-0,0012;
199,049913;0,1909;-0,0833;-0,5077;0,0092;-0,0148;0,0538;
199,150319;-0,2242;-0,5111;-0,4138;-0,0055;-0,0270;-0,0281;
199,250673;0,9138;-0,4515;-0,2143;0,0544;0,0218;-0,0305;
199,350699;-0,6628;-1,3804;-1,2551;-0,1228;-0,0747;0,0305;
199,450893;0,7088;0,9857;-0,1744;-0,0055;-0,0026;-0,0623;
199,551232;0,7001;-0,0737;0,1181;0,0507;0,0060;-0,0208;
199,651989;0,2759;0,4974;1,2640;0,0996;-0,0063;-0,0073;
199,751702;0,1646;-0,1685;-0,5516;0,0165;-0,0221;0,0110;
199,852174;-0,1994;0,7372;0,2678;0,0421;-0,0429;0,0098;
199,952536;-0,4665;0,2949;-0,1519;0,0202;-0,0478;0,0183;
200,052176;0,5215;0,8352;0,5171;0,0495;0,0255;-0,0110;
200,152589;-0,4135;-0,5324;-0,7554;0,0483;-0,0502;0,0147;
200,253077;0,4332;0,9703;0,1904;0,0507;-0,0148;-0,0318;
200,352770;-0,0821;-0,8615;-0,7380;-0,0214;-0,0319;-0,0476;
200,453200;0,8540;0,2858;-0,4734;-0,0031;-0,0331;-0,0843;
200,553346;-0,0195;0,3647;0,1275;-0,0031;0,0108;0,0305;
200,653971;0,2654;1,1332;0,7180;0,0641;0,0133;0,0098;
200,753923;-0,4549;-0,4230;-0,3864;-0,0128;-0,0845;-0,0428;
200,853762;0,2162;-0,0664;-1,0540;0,0018;-0,0649;-0,0599;
200,953758;1,1342;0,6830;1,0377;0,0947;0,0536;-0,1014;
201,054621;0,7628;-0,9465;-0,6660;-0,1057;-0,0527;-0,0440;
201,155177;0,1485;-0,5827;-0,8355;-0,0947;-0,0148;-0,0171;
201,254546;-0,1297;-0,6009;-0,2575;-0,0922;-0,0087;0,0257;
201,354968;0,0297;-0,1928;-0,2299;-0,0837;0,0060;-0,0134;
201,455274;0,1536;-1,0239;0,0429;0,0116;-0,0588;-0,0110;
201,555078;0,5884;-0,4080;0,6462;-0,0006;-0,0295;-0,0391;
201,654877;0,3355;-0,0846;1,2015;0,0776;-0,0673;-0,0305;
201,755237;0,7107;-1,5311;0,8126;0,0556;0,0279;-0,0550;
201,855597;0,9183;-0,6077;0,8183;-0,0055;0,0145;-0,0855;
201,956629;0,2050;-0,6701;0,4145;-0,0470;-0,0050;-0,0073;
202,055631;0,5565;0,0912;1,6079;0,0531;-0,0148;0,0171;
202,156339;0,6312;-0,5253;1,1226;0,0544;0,0096;0,0269;
202,256489;1,0409;-0,1725;1,4428;-0,0153;0,0634;-0,0501;
202,356625;-0,0043;-0,3251;1,4388;-0,0519;-0,0160;0,0134;
202,456947;0,3620;-0,5123;1,1833;0,0006;-0,0124;-0,0122;
202,557382;0,3254;-0,1591;1,1453;0,0397;-0,0209;0,0195;
202,657771;0,0544;0,6791;-0,0701;0,0947;-0,0295;-0,0232;
202,758030;-0,4079;-0,9097;-1,4354;0,0739;-0,0392;-0,0281;
202,858188;-0,9727;-0,2202;-0,1001;0,0140;0,0121;0,0122;
202,958344;-0,1754;0,3153;-0,1781;-0,0263;-0,0185;0,0147;
203,058348;-0,2624;0,4121;0,2979;-0,0507;-0,0331;0,0159;
203,158698;0,1879;0,0995;0,2545;-0,0519;0,0023;0,0049;
203,258867;0,1682;0,1939;-0,2987;0,0250;-0,0197;-0,0098;
203,359237;-0,1427;-0,2382;-0,1297;0,0458;0,0072;-0,0513;
203,459669;-0,4137;0,1108;0,5300;0,0470;0,0426;-0,0208;
203,559726;0,1113;-0,2903;0,0555;-0,0214;0,0060;-0,0770;
203,660565;-0,3059;-0,2608;0,2106;0,0324;0,0182;0,0513;
203,760055;-0,5916;1,4702;-0,9259;0,0739;-0,0221;0,0305;
203,860282;-0,3018;0,2388;-1,2433;0,0067;-0,0099;-0,0464;
203,960626;-0,3977;0,0871;-1,0013;0,0128;-0,0283;-0,0855;
204,060471;-0,7033;0,4514;-0,9357;0,0324;0,0047;-0,0061;
204,160541;-0,3768;1,4689;-0,9615;0,0140;0,0096;0,0257;
204,262779;-0,2484;-0,1484;-2,5580;-0,0629;-0,0368;-0,0367;
204,363526;-0,5946;-0,4587;-1,2824;-0,1374;-0,0111;-0,0440;
204,463848;-0,7571;-0,0071;-0,4976;-0,0360;0,0793;0,0195;
204,563952;-1,0384;0,7681;0,6981;0,0544;0,0170;0,1148;
204,663914;0,2046;0,2280;-0,6919;0,0812;0,0548;-0,0049;
204,764230;-0,5569;-0,5148;-2,1021;0,0238;-0,0478;0,0122;
204,864273;-0,8922;-0,2243;-2,2895;0,0922;-0,1101;-0,0379;
204,964639;-0,2716;2,6815;-0,3015;0,0935;-0,0405;-0,0354;
205,064440;-0,8486;2,1893;0,1114;0,1167;-0,0612;0,0880;
205,164844;0,1250;0,7920;-0,7556;-0,0617;0,0267;-0,0916;
205,265010;-1,7488;-0,6853;-1,1763;-0,0128;0,0023;-0,0122;
205,364821;-1,8412;-0,4698;-0,4188;0,0898;-0,1419;0,2187;
205,465162;0,2109;1,9315;-0,1549;0,1228;-0,0234;0,0428;
205,565646;-0,4540;-0,1798;-0,8043;0,0006;-0,0075;-0,0122;
205,666374;-0,7098;0,9927;-0,5585;0,0214;-0,0136;0,0269;
205,766837;-1,0194;2,1811;0,6786;0,0373;-0,0246;0,1674;
205,867511;-0,6786;-0,7479;-1,7270;-0,0202;-0,1223;0,0538;
205,967864;0,3646;1,0623;-0,9622;0,0421;-0,0136;0,0819;
206,068196;-0,0342;0,0007;-0,6558;0,0018;0,0243;0,0525;
206,168515;-0,0657;0,5502;-1,0496;-0,0140;-0,0344;0,0305;
206,268974;-0,0379;0,8052;-0,3680;-0,0006;-0,0417;-0,0257;
206,369123;-0,1546;1,1402;-0,0047;-0,0104;-0,0075;0,0428;
206,469361;-0,0315;0,4144;-1,2517;-0,0324;-0,0869;0,0538;
206,569247;-0,3838;-0,1252;-0,3842;0,0947;-0,0820;-0,0049;
206,669400;-1,1483;-1,7506;-1,1523;-0,0678;-0,0735;0,0855;
206,770157;0,2481;-0,8536;-0,4300;-0,0446;-0,0954;-0,0440;
206,870550;-0,9130;-0,6477;-0,8255;-0,0275;-0,0661;0,0538;
206,970050;0,5408;0,8651;-0,0601;-0,0397;0,0206;0,0538;
207,070991;0,3061;-0,1182;0,4232;-0,0360;0,0487;-0,0122;
207,171068;-0,8367;-0,0150;-0,5470;-0,0947;0,0170;-0,0476;
207,271207;-0,3904;0,1803;-0,4399;-0,0324;0,0255;-0,0354;
207,371633;-0,9828;-0,0206;-0,6888;-0,0385;-0,0344;0,0269;
207,471515;-0,5750;-0,5934;-0,7793;-0,0849;0,0793;0,0757;
207,571758;-1,4651;-1,0092;-0,9768;-0,1643;0,0499;0,1100;
207,672226;-1,0389;0,0427;1,6756;0,1020;0,0805;0,0855;
207,772220;-0,5314;-0,7039;-1,1899;0,0140;0,0622;0,0586;
207,872622;-0,5232;1,3842;0,8989;0,0275;0,1684;0,0489;
207,973489;-1,2624;-0,2680;-2,5307;0,1240;-0,0649;-0,0660;
208,073781;-1,8169;-0,8919;-1,9929;-0,1826;-0,0197;0,0281;
208,174185;-3,1377;-1,4511;-0,9701;-0,3647;-0,0551;0,1662;
208,274121;-0,9333;-0,7536;-1,7339;-0,0715;-0,1260;-0,1295;
208,374197;-1,4773;1,3662;1,1450;-0,1423;0,1013;-0,0024;
208,474323;-0,4464;2,0527;0,8778;0,0299;0,1318;-0,0342;
208,575078;-0,2651;1,1493;-0,4613;-0,1631;0,1000;0,0745;
208,675132;-2,5844;-0,8029;0,6217;0,0446;0,1110;0,1930;
208,775402;0,7464;2,9499;1,4509;0,2046;0,2149;-0,1442;
208,875382;-1,8323;0,1886;0,3335;0,1949;0,1367;0,0977;
208,975713;-0,0567;0,0681;1,1584;-0,0189;0,1526;0,0428;
209,075764;-0,5024;0,3587;0,3574;0,0214;0,1025;0,0171;
209,176674;-1,8352;0,4871;1,1577;-0,0373;0,1196;0,0049;
209,276058;-1,1633;1,3646;-0,2058;0,0202;0,1758;0,0611;
209,376945;-1,5717;-0,6645;-0,4266;-0,0214;0,1648;0,0672;
209,476991;-2,8506;-0,8993;0,7396;-0,0458;0,1000;0,2199;
209,576537;-0,5238;-0,9687;-0,2972;-0,0043;0,1550;0,1258;
209,677112;-0,7827;0,9153;-0,1839;0,0593;0,1550;-0,0562;
209,777402;0,4872;0,1445;-0,1670;0,0629;0,1318;-0,1845;
209,878014;-0,8754;0,0736;0,3341;-0,0189;0,1746;-0,0721;
209,977715;-1,6676;-1,7101;-1,9358;-0,0751;0,0377;0,0684;
210,078426;-0,6367;-2,7538;-2,0671;-0,0483;0,0463;-0,0159;
210,177766;-1,0528;-0,9485;0,8972;-0,0128;0,1232;0,0904;
210,278164;-1,3816;0,0894;-0,5248;-0,1313;0,0182;0,0855;
210,378406;-2,0953;-0,2967;-0,8575;-0,1155;0,0524;0,0831;
